individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target,year
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,13201,712,Erlöse aus der Veräußerung von beweglichen Sachen, ,148,3000,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,23201,731,Erstattungen der beteiligten Länder für die Spezialarbeitsplätze im Maritimen Sicherheitszentrum (MSZ), ,149,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,23202,731,Erstattung von Ausgaben für die Bekämpfung von Meeresverschmutzungen im See- und Küstenbereich (Vorsorge und Abwehr) durch die Küstenländer, ,149,350,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,23203,731,Erstattung von Bauleitungsausgaben durch Bundesländer und sonstige Dritte, ,149,3440,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,26101,712,Erstattung von Verwaltungsausgaben durch Dritte, ,150,16000,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,150,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,150,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38207,890,"Lotsgeld, Entgelte der Kanalsteurer auf dem Nord-Ostsee-Kanal", ,151,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38208,890,"Befahrungsabgaben, die für Dritte erhoben werden", ,151,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11101,731,"Gebühren, sonstige Entgelte", ,160,11732,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11201,731,"Geldstrafen, Geldbußen und Gerichtskosten", ,160,100,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11901,731,Einnahmen aus Veröffentlichungen, ,160,1750,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11999,731,Vermischte Einnahmen, ,160,51,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,13201,731,Erlöse aus der Veräußerung von beweglichen Sachen, ,161,39,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,26101,731,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben, ,161,30,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,161,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,11101,46,"Gebühren, sonstige Entgelte", ,169,18400,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,11901,46,Einnahmen aus Veröffentlichungen, ,169,9,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,11999,46,Vermischte Einnahmen, ,169,1175,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,12401,46,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,170,69,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,13201,46,Erlöse aus der Veräußerung von beweglichen Sachen, ,170,50,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,26101,46,Erstattung von Verwaltungsausgaben, ,170,13,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,28101,46,Rückzahlung von Zuwendungen, ,170,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,170,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,171,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11101,750,"Gebühren, sonstige Entgelte", ,185,11500,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11201,750,"Geldstrafen, Geldbußen und Gerichtskosten", ,185,200,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11999,750,Vermischte Einnahmen, ,185,30,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,12903,750,Erstattung von Ausgaben durch die EASA und durch Dritte, ,185,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,13201,750,Erlöse aus der Veräußerung von beweglichen Sachen, ,185,656,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,26102,750,Einnahmen aus Luftverkehrssicherheitsseminaren, ,185,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,185,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,26114,750,Erstattung von Personalausgaben durch die DFS Deutsche Flugsicherung GmbH, ,186,8350,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11101,750,"Gebühren, sonstige Entgelte", ,192,12707,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11201,750,"Geldstrafen, Geldbußen und Gerichtskosten", ,192,120,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11999,750,Vermischte Einnahmen, ,192,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,13201,750,Erlöse aus der Veräußerung von beweglichen Sachen, ,192,8,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1222,Bundesaufsichtsamt für Flugsicherung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,192,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,11999,719,Vermischte Einnahmen, ,196,1,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,196,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen, ,196,1,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,26101,719,Erstattung von Verwaltungsausgaben aus dem Inland, ,196,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,196,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11101,719,"Gebühren, sonstige Entgelte", ,201,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten", ,201,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11901,719,Einnahmen aus Veröffentlichungen, ,201,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1228,Fernstraßen-Bundesamt,11999,719,Vermischte Einnahmen, ,201,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1228,Fernstraßen-Bundesamt,26101,719,Erstattung der Verwaltungsausgaben des FBA von den Ländern, ,201,0,2021
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1228,Fernstraßen-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,201,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1401,Verpflichtungen im Rahmen der Mitgliedschaft zur NATO und zu anderen internationalen Institutionen sowie Maßnahmen im Zusammenhang mit internationalen Einsätzen,16603,32,Erträge aus dem Konto bei der Zentralbank der Vereinigten Staaten von Amerika, ,9,1138,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1401,Verpflichtungen im Rahmen der Mitgliedschaft zur NATO und zu anderen internationalen Institutionen sowie Maßnahmen im Zusammenhang mit internationalen Einsätzen,26601,32,Einnahmen aus Erstattungen für Maßnahmen der Bundeswehr im Zusammenhang mit internationalen Einsätzen, ,9,50000,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1401,Verpflichtungen im Rahmen der Mitgliedschaft zur NATO und zu anderen internationalen Institutionen sowie Maßnahmen im Zusammenhang mit internationalen Einsätzen,28601,32,Erstattungen der NATO für Unterstützungsleistungen und Aufwendungen der Bundesrepublik Deutschland, ,9,1100,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",11104,32,Einnahmen aus der Heilbehandlung Dritter, ,25,29500,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,25,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",38202,890,"Einnahmen aus der Durchführung der ""Tage der offenen Tür"" und sonstiger Veranstaltungen", ,25,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",11953,39,Vermischte Einnahmen, ,25,3800,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1403,"Kommandobehörden und Truppen, Sozialversicherungsbeiträge, Fürsorgemaßnahmen und Versorgung für Soldatinnen und Soldaten",23253,39,Beteiligung an den Versorgungslasten des Bundes, ,25,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1404,"Wehrforschung, Entwicklung und Erprobung",28101,36,"Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-﻿, Entwicklungs- und Erprobungskosten", ,42,28800,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1405,Militärische Beschaffungen,35901,850,Entnahmen aus Rücklage zur Gewährleistung überjähriger Planungs- und Finanzierungssicherheit für Rüstungsinvestitionen, ,51,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1406,Materialerhaltung der Bundeswehr,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,64,0,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1407,Sonstiger Betrieb der Bundeswehr,11999,32,Vermischte Einnahmen, ,70,400,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1407,Sonstiger Betrieb der Bundeswehr,13201,32,Erlöse aus der Veräußerung von beweglichen Sachen, ,70,102400,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1407,Sonstiger Betrieb der Bundeswehr,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,71,0,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1408,Unterbringung,12401,32,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,82,21500,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,15301,32,Zinseinnahmen aus Darlehen an Gemeinden und Gemeindeverbände, ,83,1,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,16201,32,Sonstige Zinseinnahmen aus Darlehen, ,84,3,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,17301,32,Darlehensrückflüsse von Gemeinden und Gemeindeverbänden, ,84,170,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,18201,32,Sonstige Darlehensrückflüsse, ,84,400,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,26601,32,Verwaltungszuschlag im Zusammenhang mit der Verwaltung des NATO-Truppenübungsplatzes Bergen, ,84,360,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,28601,32,Erstattung der Kosten für die Verwaltung und die Mitbenutzung von NATO-Einrichtungen in Deutschland und damit zusammenhängende Unterstützungsleistungen, ,84,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,28603,32,Beiträge anderer NATO-Mitgliedstaaten im Zusammenhang mit dem NATO-Sicherheits-Investitionsprogramm in der Bundesrepublik Deutschland, ,85,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1408,Unterbringung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,85,0,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,11101,32,"Gebühren, sonstige Entgelte", ,100,220,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,11201,32,"Geldstrafen, Geldbußen und Gerichtskosten", ,100,5500,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,11999,32,Vermischte Einnahmen, ,100,1731,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1410,Sonstige Bewilligungen,12501,32,Leistungen Dritter für Aufträge an militärische oder zivile Dienststellen, ,102,1022,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,16202,32,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Inlandsverträgen, ,103,3000,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,16602,32,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Auslandsverträgen, ,103,6000,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,27201,32,Einnahmen aus Zuschüssen von der EU, ,103,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,26111,32,Erstattungen Dritter - Inland -, ,104,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,26611,32,Erstattungen Dritter - Ausland -, ,104,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1410,Sonstige Bewilligungen,38113,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,104,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,109,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,109,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,109,0,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,38,Vermischte Einnahmen, ,109,500,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1411,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,38,Beteiligung an den Versorgungslasten des Bundes, ,109,250,2021
14,Bundesministerium der Verteidigung,E,Übrige Einnahmen,1412,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,116,0,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",11101,31,"Gebühren, sonstige Entgelte", ,121,102,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",12101,31,Gewinne aus Unternehmen und Beteiligungen, ,121,0,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",12901,165,Leistungen Dritter für Aufträge an die Universitäten der Bundeswehr und sonstige Forschungseinrichtungen im Verteidigungsressort, ,121,2900,2021
14,Bundesministerium der Verteidigung,E,Verwaltungseinnahmen,1413,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge usw.",12902,165,Einnahmen der Universitäten der Bundeswehr aus Studienentgelten von externen Studierenden sowie aus sonstigen Dienstleistungen für Dritte, ,121,0,2021
