individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,soll
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1003,"Gemeinschaftsaufgabe ""Verbesserung der Agrarstruktur und des Küstenschutzes"" - GAK",17202,521,Tilgung von Darlehen für einzelbetriebliche Maßnahmen und ländliche Siedlung, ,26,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1003,"Gemeinschaftsaufgabe ""Verbesserung der Agrarstruktur und des Küstenschutzes"" - GAK",18201,521,Tilgung von verschiedenen Darlehen, ,26,1
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1003,"Gemeinschaftsaufgabe ""Verbesserung der Agrarstruktur und des Küstenschutzes"" - GAK",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,26,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Steuern und steuerähnliche Abgaben,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",9902,522,Einnahmen aus der Zusatzabgabe aufgrund der Milchgarantiemengen-Regelung, ,38,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",11201,522,"Geldstrafen, Geldbußen und Gerichtskosten", ,38,50
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",11902,522,"Einnahmen aus dem Verfall von Kautionsbeträgen, die nach dem EU-Marktordnungsrecht erhoben werden", ,38,1000
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",11909,522,Vermischte Einnahmen, ,38,1500
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",13201,45,Erlöse aus der Veräußerung von beweglichen Sachen, ,38,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",26601,22,Erhebungskostenpauschale für die Wiedereinziehung zu Unrecht gezahlter Beträge des EGFL, ,39,250
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",27201,521,Einnahmen aus Beteiligungen der EU-Strukturfonds, ,39,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",27202,22,Sonstige Einnahmen, ,39,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",27203,523,Einnahmen aus Erstattungen der Europäischen Union für Programme und Vorhaben zum Schutz des Waldes in der Union gegen Luftverschmutzung und Brände, ,39,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",27204,522,"Einnahmen aus Erstattungen der Europäischen Union für die Projekteinheit ""Nationale Vernetzungsstelle"" für den ländlichen Raum", ,40,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",28101,522,Einnahmen aus zurückzuzahlenden Zuschüssen, ,40,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1004,"Marktordnung, Maßnahmen der Notfallvorsorge",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,40,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1005,"Nachhaltigkeit, Forschung und Innovation",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,68,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1006,Internationale Maßnahmen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,85,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1010,Sonstige Bewilligungen,11909,523,Vermischte Einnahmen, ,91,3000
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1010,Sonstige Bewilligungen,12901,522,"Ablieferung der Zinseinkünfte des Zweckvermögens, das von der Landwirtschaftlichen Rentenbank verwaltet wird", ,91,131
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1010,Sonstige Bewilligungen,12902,521,"Einnahmen aus dem Zweckvermögen, das von der Postbank verwaltet wird", ,91,11850
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1010,Sonstige Bewilligungen,12903,521,Einnahmen aus von der Landwirtschaftlichen Rentenbank verwalteten Bundesmitteln, ,91,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1010,Sonstige Bewilligungen,13201,165,Erlöse aus der Veräußerung von beweglichen Sachen, ,91,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1010,Sonstige Bewilligungen,13301,812,Einnahmen aus Veräußerung von Vermögenswerten, ,91,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,15201,521,Zinsen aus Darlehen zur Förderung der Flurbereinigung, ,91,35
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,16201,521,"Zinsen von Mitteln, die von der Postbank verwaltet werden", ,91,1
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,16203,521,Zinsen aus Darlehen für besondere agrarstrukturelle Maßnahmen, ,91,10
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,16204,523,Zinsen aus verschiedenen Darlehen, ,91,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,16207,532,Zinsen aus Darlehen für die Kutterfischerei, ,91,1
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,16210,521,Zinsen aus Darlehen für die Förderung der Wiedereinrichtung und Modernisierung bäuerlicher Familienbetriebe in dem in Art. 3 des Einigungsvertrages genannten Gebiet, ,91,1
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,17201,521,Tilgung von Darlehen zur Förderung der Flurbereinigung, ,92,280
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,18201,521,"Tilgung von Mitteln, die von der Postbank verwaltet werden", ,92,8
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,18203,521,Tilgung von Darlehen für besondere agrarstrukturelle Maßnahmen, ,92,250
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,18204,523,Tilgung von verschiedenen Darlehen, ,92,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,18207,532,Tilgung von Darlehen für die Kutterfischerei, ,92,5
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,18210,521,Tilgung von Darlehen für die Förderung der Wiedereinrichtung und Modernisierung bäuerlicher Familienbetriebe in dem in Art. 3 des Einigungsvertrages genannten Gebiet, ,92,25
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1010,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,92,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,104,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,104,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,104,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,104,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1011,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,104,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1012,Bundesministerium,11101,11,"Gebühren, sonstige Entgelte", ,112,1
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1012,Bundesministerium,11909,11,Vermischte Einnahmen, ,112,40
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1012,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,112,3
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1012,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,112,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",11101,165,"Gebühren, sonstige Entgelte", ,118,110
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",11901,165,Einnahmen aus Veröffentlichungen, ,118,24
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",11909,165,Vermischte Einnahmen, ,118,2940
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",12401,165,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,118,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",12501,165,Einnahmen aus Versuchseinrichtungen, ,118,300
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",13201,165,Erlöse aus der Veräußerung von beweglichen Sachen, ,118,80
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",26101,165,Erstattung von Verwaltungsausgaben, ,118,510
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,119,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1013,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,119,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",11101,165,"Gebühren, sonstige Entgelte", ,127,186
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",11909,165,Vermischte Einnahmen, ,127,3250
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",12401,165,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,127,33
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",12501,165,Einnahmen aus Versuchseinrichtungen, ,127,740
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",13201,165,Erlöse aus der Veräußerung von beweglichen Sachen, ,127,50
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",26101,165,Erstattung von Verwaltungsausgaben, ,127,540
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,128,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1014,"Friedrich-Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,128,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",11901,165,Einnahmen aus Veröffentlichungen, ,135,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",11909,165,Vermischte Einnahmen, ,135,680
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",12401,165,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,135,266
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",12501,165,Einnahmen aus Versuchseinrichtungen, ,135,300
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",13201,165,Erlöse aus der Veräußerung von beweglichen Sachen, ,135,10
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",26101,165,Erstattung von Verwaltungsausgaben, ,135,58
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,136,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1015,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,136,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",11901,165,Einnahmen aus Veröffentlichungen, ,143,10
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",11909,165,Vermischte Einnahmen, ,143,5200
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",12401,165,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,143,60
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",12501,165,Einnahmen aus Versuchseinrichtungen, ,143,320
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",13201,165,Erlöse aus der Veräußerung von beweglichen Sachen, ,143,50
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",23201,165,Erstattungen von Verwaltungskosten durch die Freie und Hansestadt Hamburg, ,143,527
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",26101,165,Erstattung von Verwaltungsausgaben, ,143,420
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",26601,165,Erstattung der Verwaltungskosten für Maßnahmen im Rahmen der Gemeinsamen Fischereipolitik, ,144,2440
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,144,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1016,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,144,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),11101,314,"Gebühren, sonstige Entgelte", ,153,9000
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),11909,314,Vermischte Einnahmen, ,153,3445
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),26101,314,Erstattung von Verwaltungsausgaben, ,153,42
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,154,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,154,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,11101,511,"Gebühren, sonstige Entgelte", ,160,14200
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,11909,511,Vermischte Einnahmen, ,160,285
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,12401,511,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,160,45
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,12501,511,Einnahmen aus den Versuchsfeldern und Gewächshäusern, ,160,120
